Minute,Protocol,Duration,sPackets,rPackets,Type
5,IPV4-TCP,0.499965,12,20,Normal
5,IPV4-TCP,0.477305,42,30,Normal
5,IPV4-TCP,0.499918,18,30,Normal
5,IPV4-TCP,0.499706,10,20,Normal
5,IPV4-TCP,0.477411,42,30,Normal
5,IPV4-TCP,0.499976,16,32,Normal
5,IPV4-TCP,0.49992,10,20,Normal
5,IPV4-TCP,0.499987,16,32,Normal
5,IPV4-TCP,0.499709,10,20,Normal
5,IPV4-TCP,0.478038,42,30,Normal
5,IPV4-TCP,0.499848,16,32,Normal
5,IPV4-TCP,0.499794,10,22,Normal
5,IPV4-TCP,0.478304,42,30,Normal
5,ARP,0.000005,3,0,Normal
5,IPV4-TCP,0.499985,16,24,Normal
5,IPV4-TCP,0.499914,10,18,Normal
5,IPV4-TCP,0.479015,42,30,Normal
5,IPV4-2,0.002231,4,0,Normal
5,IPV4-TCP,0.499948,18,32,Normal
5,IPV4-TCP,0.499883,10,24,Normal
5,ARP,0.000006,3,0,Normal
5,IPV4-TCP,0.477388,40,30,Normal
5,IPV4-TCP,0.047659,12,16,Normal
5,IPV4-TCP,0.003336,8,14,Normal
5,IPV4-TCP,0.481825,32,24,Normal
5,IPV4-TCP,0.475697,32,60,Normal
5,IPV4-TCP,0.471396,20,40,Normal
5,ARP,0.000005,3,0,Normal
5,IPV4-2,0.000001,1,0,Normal
5,IPV4-TCP,0.403609,40,26,Normal
5,IPV4-TCP,0.45877,16,34,Normal
5,IPV4-TCP,0.477614,42,30,Normal
5,IPV4-TCP,0.005339,10,20,Normal
5,IPV4-TCP,0.050147,16,22,Normal
5,IPV4-TCP,0.499545,10,22,Normal
5,IPV4-TCP,0.477475,42,30,Normal
5,IPV4-TCP,0.499888,16,34,Normal
5,IPV4-TCP,0.499845,12,16,Normal
5,IPV4-TCP,0.478589,42,30,Normal
5,IPV4-TCP,0.499452,16,22,Normal
5,IPV4-TCP,0.499965,10,20,Normal
5,IPV4-TCP,0.478185,42,30,Normal
5,IPV4-TCP,0.499406,16,32,Normal
5,IPV4-TCP,0.49984,10,20,Normal
5,IPV4-TCP,0.47714,40,30,Normal
5,IPV4-TCP,0.499587,18,22,Normal
5,IPV4-TCP,0.499671,10,20,Normal
5,IPV4-TCP,0.481477,32,24,Normal
5,IPV4-TCP,0.499218,14,32,Normal
5,IPV4-TCP,0.499654,10,22,Normal
5,ARP,0.000005,3,0,Normal
5,IPV4-TCP,0.403926,40,26,Normal
5,IPV4-TCP,0.499669,18,22,Normal
5,IPV4-TCP,0.499903,10,22,Normal
5,IPV4-TCP,0.478153,42,30,Normal
5,IPV4-TCP,0.007503,14,30,Normal
5,IPV4-TCP,0.00347,8,14,Normal
5,ARP,0.000005,3,0,Normal
5,IPV4-TCP,0.475616,32,52,Normal
5,IPV4-TCP,0.469302,20,34,Normal
5,IPV4-TCP,0.478491,42,30,Normal
5,IPV4-TCP,0.460037,10,22,Normal
5,IPV4-TCP,0.47721,40,30,Normal
5,ARP,0.000005,3,0,Normal
5,IPV4-TCP,0.499914,16,24,Normal
5,IPV4-TCP,0.476526,40,30,BAD-MISCONF
5,IPV4-TCP,0.499372,16,32,BAD-MISCONF
5,IPV4-TCP,0.005262,10,20,Normal
5,IPV4-TCP,0.481687,32,24,BAD-MISCONF
5,IPV4-2,0.000001,1,0,BAD-MISCONF
5,IPV4-TCP,0.499959,18,22,BAD-MISCONF
5,IPV4-TCP,0.499869,10,22,BAD-MISCONF
5,IPV4-TCP,0.445737,40,26,BAD-MISCONF
5,ARP,0.007133,6,0,BAD-MISCONF
5,IPV4-TCP,0.499838,16,32,BAD-MISCONF
5,IPV4-TCP,0.49998,12,20,BAD-MISCONF
5,IPV4-2,0.000001,1,0,BAD-MISCONF
5,IPV4-TCP,0.478327,42,30,BAD-MISCONF
5,IPV4-TCP,0.499692,16,24,BAD-MISCONF
5,IPV4-TCP,0.499852,10,20,BAD-MISCONF
5,IPV4-TCP,0.476795,42,30,BAD-MISCONF
5,IPV4-TCP,0.499654,16,32,BAD-MISCONF
5,IPV4-TCP,0.5,10,24,BAD-MISCONF
5,IPV4-TCP,0.499863,16,24,BAD-MISCONF
5,IPV4-TCP,0.499801,10,20,BAD-MISCONF
5,IPV4-TCP,0.479215,42,30,BAD-MISCONF
5,LLDP,0.000001,1,0,BAD-MISCONF
5,IPV4-TCP,0.499785,16,32,BAD-MISCONF
5,IPV4-TCP,0.499817,10,20,BAD-MISCONF
5,IPV4-TCP,0.476521,42,30,BAD-MISCONF
5,IPV4-TCP,0.047577,14,16,BAD-MISCONF
5,IPV4-TCP,0.003542,8,14,BAD-MISCONF
5,ARP,0.000006,3,0,BAD-MISCONF
5,IPV4-TCP,0.47794,42,30,BAD-MISCONF
5,IPV4-2,0.00234,4,0,BAD-MISCONF
5,IPV4-TCP,0.499665,18,34,BAD-MISCONF
5,IPV4-TCP,0.499551,12,24,BAD-MISCONF
5,IPV4-TCP,0.477193,40,30,BAD-MISCONF
5,LLDP,0.001039,4,0,BAD-MISCONF
5,IPV4-TCP,0.499691,18,28,BAD-MISCONF
5,IPV4-TCP,0.499653,12,26,BAD-MISCONF
5,ARP,0.000005,3,0,BAD-MISCONF
5,IPV4-TCP,0.48136,32,24,BAD-MISCONF
5,IPV4-TCP,0.49975,16,32,BAD-MISCONF
5,IPV4-TCP,0.499839,10,20,BAD-MISCONF
5,IPV4-UDP,0.000006,3,0,BAD-MISCONF
5,IPV4-2,0.000001,1,0,BAD-MISCONF
5,IPV4-TCP,0.444815,40,26,BAD-MISCONF
5,IPV4-TCP,0.049933,12,26,BAD-MISCONF
5,IPV4-TCP,0.00274,6,10,BAD-MISCONF
5,ARP,0.000005,3,0,BAD-MISCONF
5,IPV4-TCP,0.477715,42,30,BAD-MISCONF
5,IPV4-TCP,0.476238,32,64,BAD-MISCONF
5,IPV4-TCP,0.470003,20,40,BAD-MISCONF
5,LLDP,0.000001,1,0,BAD-MISCONF
5,IPV4-TCP,0.477055,40,30,BAD-MISCONF
5,IPV4-TCP,0.049626,16,22,BAD-MISCONF
5,IPV4-TCP,0.004772,10,20,BAD-MISCONF
5,IPV4-TCP,0.476517,40,30,BAD-MISCONF
5,IPV4-TCP,0.499975,16,34,BAD-MISCONF
5,IPV4-TCP,0.49994,12,16,BAD-MISCONF
5,IPV4-TCP,0.482127,32,24,BAD-MISCONF
5,IPV4-TCP,0.049024,16,20,BAD-MISCONF
5,IPV4-TCP,0.004316,8,18,BAD-MISCONF
5,IPV4-TCP,0.402871,40,26,BAD-MISCONF
5,IPV4-TCP,0.499974,18,34,BAD-MISCONF
5,IPV4-TCP,0.499859,12,22,BAD-MISCONF
5,IPV4-TCP,0.477931,42,30,BAD-MISCONF
5,IPV4-TCP,0.499815,16,22,BAD-MISCONF
5,IPV4-TCP,0.499964,10,20,BAD-MISCONF
5,IPV4-TCP,0.477551,42,30,BAD-MISCONF
5,IPV4-TCP,0.499883,16,34,BAD-MISCONF
5,IPV4-TCP,0.499936,10,16,BAD-MISCONF
5,ARP,0.000005,3,0,BAD-MISCONF
5,IPV4-TCP,0.478608,42,30,BAD-MISCONF
5,IPV4-TCP,0.499791,16,22,BAD-MISCONF
5,IPV4-TCP,0.499964,10,22,BAD-MISCONF
5,IPV4-TCP,0.499965,16,32,BAD-MISCONF
5,IPV4-TCP,0.499801,10,16,BAD-MISCONF
5,IPV4-TCP,0.477812,42,30,BAD-MISCONF
5,ARP,0.000005,3,0,BAD-MISCONF
5,IPV4-TCP,0.051418,14,24,BAD-MISCONF
5,IPV4-TCP,0.046772,8,18,BAD-MISCONF
5,IPV4-TCP,0.477284,42,30,BAD-MISCONF
5,IPV4-TCP,0.475195,32,60,BAD-MISCONF
5,IPV4-TCP,0.468345,20,40,BAD-MISCONF
5,ARP,0.000005,3,0,BAD-MISCONF
5,IPV4-TCP,0.477565,42,30,BAD-MISCONF
5,IPV4-TCP,0.459279,16,34,BAD-MISCONF
5,IPV4-TCP,0.477642,42,30,BAD-MISCONF
5,IPV4-TCP,0.49969,10,16,BAD-MISCONF
5,IPV4-2,0.000001,1,0,BAD-MISCONF
5,IPV4-TCP,0.478211,42,30,BAD-MISCONF
5,IPV4-TCP,0.008362,16,32,BAD-MISCONF
5,IPV4-TCP,0.004665,10,18,BAD-MISCONF
5,IPV4-TCP,0.499935,18,22,BAD-MISCONF
5,IPV4-TCP,0.499988,12,24,BAD-MISCONF
5,IPV4-TCP,0.477391,42,30,BAD-MISCONF
5,IPV4-2,0.000001,1,0,BAD-MISCONF
5,IPV4-TCP,0.499754,16,32,BAD-MISCONF
5,IPV4-TCP,0.499638,10,14,BAD-MISCONF
5,IPV4-TCP,0.47851,42,30,BAD-MISCONF
5,IPV4-TCP,0.499917,16,30,BAD-MISCONF
5,IPV4-TCP,0.499991,10,20,BAD-MISCONF
5,IPV4-TCP,0.47788,42,30,BAD-MISCONF
5,IPV4-TCP,0.499617,16,32,BAD-MISCONF
5,IPV4-TCP,0.499616,10,22,BAD-MISCONF
5,IPV4-TCP,0.478048,42,30,BAD-MISCONF
5,IPV4-TCP,0.49979,16,30,BAD-MISCONF
5,IPV4-TCP,0.499809,10,14,BAD-MISCONF
5,ARP,0.000005,3,0,BAD-MISCONF
5,IPV4-2,0.002333,4,0,BAD-MISCONF
5,IPV4-TCP,0.478542,42,30,BAD-MISCONF
5,IPV4-TCP,0.499883,16,22,BAD-MISCONF
5,IPV4-TCP,0.499676,10,18,BAD-MISCONF
5,IPV4-TCP,0.007626,14,28,BAD-MISCONF
5,IPV4-TCP,0.003809,8,16,BAD-MISCONF
5,IPV4-TCP,0.477166,42,30,BAD-MISCONF
5,ARP,0.000006,3,0,BAD-MISCONF
5,IPV4-TCP,0.05265,16,20,BAD-MISCONF
5,IPV4-TCP,0.049699,10,16,BAD-MISCONF
5,IPV4-TCP,0.477624,40,30,BAD-MISCONF
5,IPV4-TCP,0.474912,32,62,BAD-MISCONF
5,IPV4-TCP,0.468458,20,32,BAD-MISCONF
5,IPV4-TCP,0.47813,42,30,BAD-MISCONF
5,ARP,0.000005,3,0,BAD-MISCONF
5,IPV4-TCP,0.457559,10,22,BAD-MISCONF
5,IPV4-UDP,0.000003,3,0,BAD-MISCONF
5,IPV4-2,0.000001,1,0,BAD-MISCONF
5,IPV4-TCP,0.477236,40,30,BAD-MISCONF
5,IPV4-TCP,0.499856,18,28,BAD-MISCONF
5,IPV4-UDP,0.000005,3,0,BAD-MISCONF
5,IPV4-2,0.000001,1,0,BAD-MISCONF
5,IPV4-TCP,0.477716,42,30,BAD-MISCONF
5,IPV4-TCP,0.499832,16,32,BAD-MISCONF
5,IPV4-TCP,0.005166,10,20,BAD-MISCONF
5,IPV4-TCP,0.499842,16,34,BAD-MISCONF
5,IPV4-TCP,0.499575,10,22,BAD-MISCONF
5,IPV4-TCP,0.477474,42,30,BAD-MISCONF
5,IPV4-TCP,0.499855,16,28,BAD-MISCONF
5,IPV4-TCP,0.499697,10,14,BAD-MISCONF
5,IPV4-TCP,0.476899,42,30,BAD-MISCONF
5,IPV4-TCP,0.499724,16,30,Normal
5,IPV4-TCP,0.499992,10,20,Normal
5,IPV4-TCP,0.478398,42,30,Normal
5,IPV4-TCP,0.499764,16,24,Normal
5,IPV4-UDP,0.000003,3,0,Normal
5,IPV4-TCP,0.499989,12,24,Normal
5,ARP,0.004907,6,0,Normal
5,IPV4-TCP,0.478249,40,30,Normal
5,IPV4-TCP,0.49948,16,32,Normal
5,IPV4-TCP,0.499678,10,20,Normal
5,ARP,0.000005,3,0,Normal
5,IPV4-TCP,0.478152,42,30,Normal
5,IPV4-TCP,0.499833,18,32,Normal
5,IPV4-TCP,0.49995,12,20,Normal
5,IPV4-TCP,0.04654,12,14,Normal
5,IPV4-TCP,0.003309,6,14,Normal
5,IPV4-TCP,0.477785,42,30,Normal
5,ARP,0.000005,3,0,Normal
5,IPV4-2,0.000001,1,0,Normal
5,IPV4-TCP,0.009719,16,32,Normal
5,IPV4-TCP,0.005754,10,20,Normal
5,IPV4-TCP,0.477309,40,30,Normal
5,IPV4-TCP,0.477999,32,56,Normal
5,IPV4-TCP,0.474327,20,36,Normal
5,IPV4-TCP,0.481704,32,24,Normal
5,ARP,0.000005,3,0,Normal
5,IPV4-TCP,0.404246,40,26,Normal
5,IPV4-TCP,0.499955,16,30,Normal
5,IPV4-TCP,0.499789,10,22,Normal
5,IPV4-TCP,0.478242,42,30,Normal
5,IPV4-TCP,0.499695,16,32,Normal
5,IPV4-TCP,0.047661,10,12,Normal
5,IPV4-TCP,0.478,42,30,Normal
5,IPV4-TCP,0.49965,16,32,Normal
5,IPV4-TCP,0.004773,10,20,Normal
5,IPV4-TCP,0.478029,42,30,Normal
5,IPV4-TCP,0.499817,18,22,Normal
5,IPV4-TCP,0.499622,10,22,Normal
5,IPV4-TCP,0.499628,16,32,Normal
5,IPV4-TCP,0.49965,10,20,Normal
5,IPV4-TCP,0.477454,42,30,Normal
5,IPV4-TCP,0.49996,16,22,Normal
5,IPV4-TCP,0.499804,12,24,Normal
5,IPV4-TCP,0.47799,42,30,Normal
5,IPV4-TCP,0.499871,18,32,Normal
5,IPV4-TCP,0.499997,12,20,Normal
5,IPV4-TCP,0.477305,42,30,Normal
5,IPV4-2,0.002217,4,0,Normal
5,IPV4-TCP,0.499966,16,28,Normal
5,IPV4-TCP,0.499901,10,20,Normal
5,ARP,0.000005,3,0,Normal
5,IPV4-TCP,0.478021,42,30,Normal
5,IPV4-TCP,0.006321,12,26,Normal
5,IPV4-TCP,0.046244,6,14,Normal
5,IPV4-TCP,0.477403,42,30,Normal
5,IPV4-TCP,0.052361,16,20,Normal
5,IPV4-TCP,0.007029,10,20,Normal
5,ARP,0.000005,3,0,Normal
5,IPV4-TCP,0.475597,32,58,Normal
5,IPV4-TCP,0.469615,20,40,Normal
5,IPV4-TCP,0.476737,40,30,Normal
5,IPV4-TCP,0.460021,16,34,Normal
5,ARP,0.000006,3,0,Normal
5,IPV4-TCP,0.4769,40,30,Normal
5,IPV4-TCP,0.499963,10,22,Normal
5,IPV4-TCP,0.481922,32,24,Normal
5,IPV4-TCP,0.499838,16,30,Normal
5,IPV4-TCP,0.499856,12,20,Normal
5,IPV4-TCP,0.404289,40,26,Normal
5,IPV4-TCP,0.499625,18,32,Normal
5,IPV4-TCP,0.499867,10,22,Normal
5,IPV4-TCP,0.479174,42,30,Normal
5,IPV4-TCP,0.499117,14,20,Normal
5,IPV4-TCP,0.499501,8,18,Normal
5,IPV4-2,0.000001,1,0,Normal
5,IPV4-TCP,0.47908,42,30,Normal
5,IPV4-TCP,0.499792,18,34,Normal
5,IPV4-TCP,0.499912,12,24,Normal
5,LLDP,0.000001,1,0,Normal
5,IPV4-TCP,0.479385,42,30,Normal
5,IPV4-TCP,0.499673,16,18,Normal
5,IPV4-TCP,0.499981,10,12,Normal
6,IPV4-TCP,0.499664,16,34,Normal
6,IPV4-TCP,0.499757,12,22,Normal
6,IPV4-TCP,0.478287,42,30,Normal
6,IPV4-TCP,0.499736,16,20,Normal
6,IPV4-TCP,0.499713,8,20,Normal
6,IPV4-TCP,0.478941,40,30,Normal
6,ARP,0.000005,3,0,Normal
6,LLDP,0.000518,4,0,Normal
6,IPV4-TCP,0.007271,14,28,Normal
6,IPV4-TCP,0.04612,8,14,Normal
6,IPV4-TCP,0.477048,42,30,Normal
6,IPV4-TCP,0.47629,32,62,Normal
6,IPV4-TCP,0.468661,20,40,Normal
6,ARP,0.000005,3,0,Normal
6,IPV4-TCP,0.477345,42,30,Normal
6,IPV4-2,0.000001,1,0,Normal
6,IPV4-TCP,0.478097,42,30,GOOD-SSH
6,IPV4-TCP,0.499925,16,34,GOOD-SSH
6,IPV4-TCP,0.047577,10,20,GOOD-SSH
6,IPV4-TCP,0.456314,19,19,GOOD-SSH
6,LLDP,0.000001,1,0,GOOD-SSH
6,ARP,0.000005,3,0,GOOD-SSH
6,IPV4-TCP,0.499895,18,22,GOOD-SSH
6,IPV4-TCP,0.499782,10,22,GOOD-SSH
6,IPV4-TCP,0.478078,42,30,GOOD-SSH
6,IPV4-TCP,0.037198,14,15,GOOD-SSH
6,IPV4-TCP,0.499881,16,32,GOOD-SSH
6,IPV4-TCP,0.00429,10,18,GOOD-SSH
6,IPV4-TCP,0.477438,42,30,GOOD-SSH
6,IPV4-TCP,0.499825,16,28,GOOD-SSH
6,IPV4-TCP,0.499982,10,22,GOOD-SSH
6,IPV4-TCP,0.103125,17,23,GOOD-SSH
6,IPV4-TCP,0.477583,42,30,GOOD-SSH
6,IPV4-TCP,0.499697,16,28,GOOD-SSH
6,IPV4-TCP,0.004551,10,18,GOOD-SSH
6,IPV4-2,0.000001,1,0,GOOD-SSH
6,IPV4-TCP,0.477873,42,30,GOOD-SSH
6,IPV4-TCP,0.499461,16,36,GOOD-SSH
6,IPV4-TCP,0.499762,12,22,GOOD-SSH
6,IPV4-TCP,0.478394,42,30,Normal
6,IPV4-TCP,0.499629,16,32,Normal
6,IPV4-TCP,0.499834,10,20,Normal
6,IPV4-TCP,0.499723,18,26,Normal
6,IPV4-TCP,0.499864,10,24,Normal
6,IPV4-TCP,0.478519,42,30,Normal
6,IPV4-2,0.002307,4,0,Normal
6,IPV4-TCP,0.006614,12,26,Normal
6,IPV4-TCP,0.003576,8,14,Normal
6,IPV4-TCP,0.47718,42,30,Normal
6,ARP,0.000005,3,0,Normal
6,IPV4-TCP,0.475071,32,50,Normal
6,IPV4-TCP,0.468661,20,38,Normal
6,IPV4-TCP,0.478279,42,30,Normal
6,IPV4-TCP,0.456874,16,34,Normal
6,ARP,0.000004,1,1,Normal
6,IPV4-TCP,0.47726,42,30,Normal
6,ARP,0.000005,3,0,Normal
6,IPV4-TCP,0.499877,10,22,Normal
6,IPV4-TCP,0.476983,42,30,Normal
6,IPV4-TCP,0.499947,16,22,Normal
6,IPV4-TCP,0.499467,10,20,Normal
6,IPV4-2,0.000001,1,0,Normal
6,ARP,0.000005,3,0,Normal
6,IPV4-TCP,0.499904,18,32,Normal
6,IPV4-TCP,0.49989,12,20,Normal
6,IPV4-TCP,0.477503,42,30,Normal
6,IPV4-TCP,0.49976,14,20,Normal
6,IPV4-TCP,0.004105,8,18,Normal
6,IPV4-TCP,0.478381,42,30,Normal
6,IPV4-TCP,0.499838,18,36,Normal
6,IPV4-TCP,0.499759,12,24,Normal
6,IPV4-TCP,0.478102,42,30,Normal
6,IPV4-TCP,0.499538,16,20,Normal
6,IPV4-TCP,0.499672,10,20,Normal
6,IPV4-TCP,0.477194,40,30,Normal
6,IPV4-TCP,0.499811,18,32,Normal
6,IPV4-TCP,0.499626,10,22,Normal
6,IPV4-TCP,0.48209,32,24,Normal
6,IPV4-TCP,0.499896,16,22,Normal
6,IPV4-TCP,0.499837,12,20,Normal
6,IPV4-2,0.000001,1,0,Normal
6,IPV4-TCP,0.403868,40,26,Normal
6,IPV4-TCP,0.006069,12,24,Normal
6,IPV4-TCP,0.045646,6,14,Normal
6,IPV4-TCP,0.477722,38,30,Normal
6,IPV4-TCP,0.475803,32,56,Normal
6,IPV4-TCP,0.469379,20,38,Normal
6,IPV4-TCP,0.481974,32,24,Normal
6,ARP,0.000005,3,0,Normal
6,IPV4-TCP,0.457878,10,22,Normal
6,IPV4-TCP,0.052231,16,20,Normal
6,IPV4-TCP,0.402886,38,26,Normal
6,IPV4-2,0.000001,1,0,Normal
6,IPV4-TCP,0.008586,16,32,Normal
6,IPV4-TCP,0.499721,10,22,Normal
6,ARP,0.000006,3,0,Normal
6,IPV4-TCP,0.477357,42,30,Normal
6,IPV4-TCP,0.051948,16,20,Normal
6,IPV4-TCP,0.004385,10,18,Normal
6,IPV4-TCP,0.477656,42,30,Normal
6,IPV4-TCP,0.499797,18,34,Normal
6,IPV4-TCP,0.499907,12,26,Normal
6,ARP,0.000005,3,0,Normal
6,IPV4-TCP,0.478162,42,30,Normal
6,IPV4-TCP,0.499925,16,26,Normal
6,IPV4-TCP,0.499928,10,20,Normal
6,IPV4-TCP,0.477459,40,30,Normal
6,IPV4-TCP,0.49983,16,34,Normal
6,IPV4-TCP,0.499819,12,22,Normal
6,IPV4-TCP,0.478444,42,30,Normal
6,IPV4-TCP,0.499927,16,20,Normal
6,IPV4-TCP,0.499575,8,18,Normal
6,IPV4-TCP,0.499903,16,30,Normal
6,IPV4-TCP,0.499937,10,18,Normal
6,IPV4-TCP,0.478071,42,30,Normal
6,IPV4-TCP,0.050282,14,22,Normal
6,IPV4-TCP,0.004028,8,16,Normal
6,IPV4-TCP,0.478614,42,30,Normal
6,IPV4-TCP,0.499961,20,42,Normal
6,IPV4-TCP,0.499802,16,26,Normal
6,IPV4-TCP,0.477987,42,30,Normal
6,IPV4-2,0.002333,4,0,Normal
6,IPV4-TCP,0.499859,16,24,Normal
6,IPV4-TCP,0.499894,10,22,Normal
6,IPV4-2,0.000001,1,0,Normal
6,IPV4-TCP,0.477575,42,30,Normal
6,IPV4-TCP,0.006531,12,22,Normal
6,IPV4-TCP,0.499619,4,10,Normal
6,ARP,0.000005,3,0,Normal
6,IPV4-TCP,0.478146,42,30,Normal
6,IPV4-TCP,0.480606,32,62,Normal
6,IPV4-TCP,0.476121,20,34,Normal
6,IPV4-TCP,0.478424,42,30,Normal
6,ARP,0.000005,3,0,Normal
6,IPV4-TCP,0.051958,16,26,Normal
6,IPV4-TCP,0.00501,10,20,Normal
6,IPV4-TCP,0.477156,42,30,Normal
6,IPV4-TCP,0.499982,16,34,Normal
6,IPV4-TCP,0.499657,10,20,Normal
6,ARP,0.000004,3,0,Normal
6,IPV4-TCP,0.477186,42,30,Normal
6,IPV4-TCP,0.499467,16,32,Normal
6,IPV4-TCP,0.499735,10,20,Normal
6,IPV4-TCP,0.476333,40,30,Normal
6,IPV4-TCP,0.49996,18,26,Normal
6,IPV4-TCP,0.49979,12,22,Normal
6,IPV4-TCP,0.482207,32,24,Normal
6,IPV4-TCP,0.49965,16,32,Normal
6,IPV4-TCP,0.499957,10,22,Normal
6,IPV4-TCP,0.403736,40,26,Normal
6,IPV4-TCP,0.499908,16,34,Normal
6,IPV4-TCP,0.499997,12,20,Normal
6,IPV4-2,0.000001,1,0,Normal
6,IPV4-TCP,0.478027,42,30,Normal
6,IPV4-TCP,0.499939,16,26,Normal
6,IPV4-TCP,0.499819,8,20,Normal
6,IPV4-TCP,0.499659,18,36,Normal
6,IPV4-TCP,0.499774,12,22,Normal
6,IPV4-TCP,0.477573,42,30,Normal
6,IPV4-TCP,0.04891,12,16,Normal
6,IPV4-TCP,0.002396,6,10,Normal
6,IPV4-TCP,0.478291,42,30,Normal
6,IPV4-TCP,0.475611,32,64,Normal
6,IPV4-TCP,0.468951,20,40,Normal
6,IPV4-TCP,0.478243,42,30,Normal
6,ARP,0.000005,3,0,Normal
6,IPV4-TCP,0.477339,42,30,Normal
6,IPV4-TCP,0.051766,16,32,Normal
6,IPV4-TCP,0.49948,10,22,Normal
6,ARP,0.000005,3,0,Normal
6,IPV4-TCP,0.47669,42,30,BAD-MISCONF
6,IPV4-TCP,0.008385,16,32,Normal
6,IPV4-TCP,0.499771,10,18,BAD-MISCONF
6,IPV4-TCP,0.499989,16,34,BAD-MISCONF
6,IPV4-TCP,0.499676,12,20,BAD-MISCONF
6,IPV4-TCP,0.476838,40,30,BAD-MISCONF
6,ARP,0.000005,3,0,BAD-MISCONF
6,IPV4-TCP,0.499458,16,26,BAD-MISCONF
6,IPV4-TCP,0.499845,8,20,BAD-MISCONF
6,IPV4-TCP,0.478085,40,30,BAD-MISCONF
6,ARP,0.00719,4,0,BAD-MISCONF
6,IPV4-TCP,0.499818,18,32,BAD-MISCONF
6,IPV4-TCP,0.499956,12,24,BAD-MISCONF
6,IPV4-TCP,0.47771,42,30,BAD-MISCONF
6,IPV4-2,0.000001,1,0,BAD-MISCONF
6,IPV4-TCP,0.49987,16,32,BAD-MISCONF
6,IPV4-TCP,0.49986,10,16,BAD-MISCONF
6,IPV4-TCP,0.477089,42,30,BAD-MISCONF
6,IPV4-TCP,0.499766,16,34,BAD-MISCONF
6,IPV4-TCP,0.499684,10,22,BAD-MISCONF
6,LLDP,0.000001,1,0,BAD-MISCONF
6,IPV4-TCP,0.478514,42,30,BAD-MISCONF
6,IPV4-TCP,0.499526,14,30,BAD-MISCONF
6,IPV4-TCP,0.49972,8,16,BAD-MISCONF
6,IPV4-TCP,0.049929,16,28,BAD-MISCONF
6,IPV4-TCP,0.044833,10,14,BAD-MISCONF
6,IPV4-TCP,0.476986,42,30,BAD-MISCONF
6,IPV4-2,0.002236,4,0,BAD-MISCONF
6,IPV4-TCP,0.479383,32,62,BAD-MISCONF
6,IPV4-TCP,0.476363,20,40,BAD-MISCONF
6,IPV4-TCP,0.477619,42,30,BAD-MISCONF
6,LLDP,0.000797,4,0,BAD-MISCONF
6,IPV4-TCP,0.457017,16,34,BAD-MISCONF
6,IPV4-TCP,0.476901,42,30,BAD-MISCONF
6,ARP,0.000005,3,0,BAD-MISCONF
6,IPV4-TCP,0.046509,10,18,BAD-MISCONF
6,IPV4-TCP,0.477711,42,30,BAD-MISCONF
6,IPV4-TCP,0.05148,16,32,BAD-MISCONF
6,IPV4-TCP,0.004609,10,20,BAD-MISCONF
6,IPV4-2,0.000001,1,0,BAD-MISCONF
6,IPV4-TCP,0.478403,42,30,BAD-MISCONF
6,ARP,0.000005,3,0,BAD-MISCONF
6,IPV4-TCP,0.499778,16,34,BAD-MISCONF
6,IPV4-TCP,0.00501,10,20,BAD-MISCONF
6,LLDP,0.000001,1,0,BAD-MISCONF
6,IPV4-TCP,0.499716,18,24,BAD-MISCONF
6,IPV4-TCP,0.499869,10,20,BAD-MISCONF
6,IPV4-TCP,0.477883,42,30,BAD-MISCONF
6,IPV4-TCP,0.499862,16,32,BAD-MISCONF
6,ARP,0.000005,3,0,BAD-MISCONF
6,IPV4-TCP,0.499518,10,20,BAD-MISCONF
6,IPV4-TCP,0.477714,42,30,BAD-MISCONF
6,IPV4-TCP,0.499881,16,34,BAD-MISCONF
6,IPV4-TCP,0.499964,12,22,BAD-MISCONF
6,IPV4-TCP,0.47743,42,30,BAD-MISCONF
6,IPV4-TCP,0.49991,16,32,BAD-MISCONF
6,IPV4-TCP,0.499756,10,16,BAD-MISCONF
6,IPV4-UDP,0.000005,3,0,BAD-MISCONF
6,IPV4-TCP,0.476551,42,30,BAD-MISCONF
6,IPV4-TCP,0.499988,16,32,BAD-MISCONF
6,IPV4-TCP,0.499667,8,20,BAD-MISCONF
6,IPV4-TCP,0.477967,42,30,BAD-MISCONF
6,IPV4-TCP,0.007447,14,28,BAD-MISCONF
6,IPV4-TCP,0.004503,10,18,BAD-MISCONF
6,IPV4-TCP,0.475839,32,60,BAD-MISCONF
6,IPV4-TCP,0.469909,20,38,BAD-MISCONF
6,IPV4-TCP,0.477619,42,30,BAD-MISCONF
6,IPV4-TCP,0.477807,42,30,BAD-MISCONF
6,IPV4-TCP,0.051354,16,32,BAD-MISCONF
6,IPV4-TCP,0.499936,10,22,BAD-MISCONF
6,IPV4-TCP,0.478285,42,30,BAD-MISCONF
6,IPV4-TCP,0.008848,16,32,BAD-MISCONF
6,IPV4-TCP,0.499525,10,20,BAD-MISCONF
6,ARP,0.000005,3,0,BAD-MISCONF
6,IPV4-TCP,0.476393,42,30,BAD-MISCONF
6,IPV4-TCP,0.499991,16,26,BAD-MISCONF
6,IPV4-TCP,0.499536,10,20,BAD-MISCONF
6,IPV4-2,0.000001,1,0,BAD-MISCONF
6,IPV4-TCP,0.477471,40,30,BAD-MISCONF
6,IPV4-TCP,0.499442,16,32,BAD-MISCONF
6,IPV4-TCP,0.499985,12,16,BAD-MISCONF
6,ARP,0.000005,3,0,BAD-MISCONF
